"ID","PEN","LACT","Event","DIM","Date","Remark","R","T","B","Protocols","Technician",
      9130 ,     3 ,   3 ,LAB        ,   4 ,07/01/23,PASTE           ,  ,   ,  ,                ,,
      9130 ,     3 ,   3 ,LAB        ,  17 ,07/14/23,EXT             ,  ,   ,  ,                ,,
      9130 ,     3 ,   3 ,MOVE       ,  23 ,07/20/23,F003T005        ,  ,   ,  ,                ,,
      9130 ,     5 ,   3 ,MOVE       ,  38 ,08/04/23,F005T008        ,  ,   ,  ,                ,,
      9130 ,     8 ,   3 ,MOVE       ,  38 ,08/04/23,F008T005        ,  ,   ,  ,                ,,
      9130 ,     5 ,   3 ,MOVE       ,  38 ,08/04/23,F005T002        ,  ,   ,  ,                ,,
      9130 ,     2 ,   3 ,OPEN       ,  65 ,08/31/23,11AN2277        ,O ,15 ,A ,                ,James,
      9130 ,     2 ,   3 ,OPEN       ,  90 ,09/25/23,528J5008        ,O ,15 ,A ,                ,James,
      9130 ,     2 ,   3 ,OPEN       , 114 ,10/19/23,528J4887        ,O ,15 ,A ,                ,James,
      9130 ,     2 ,   3 ,OPEN       , 139 ,11/13/23,BULL            ,O , 0 ,S ,                ,Tech# 0,
      9130 ,     2 ,   3 ,OPEN       , 164 ,12/08/23,29NR12241       ,O ,15 ,A ,                ,James,
      9130 ,     2 ,   3 ,OPEN       , 187 ,12/31/23,29NR12241       ,O ,15 ,A ,                ,James,
      9130 ,     2 ,   3 ,OPEN       , 211 ,01/24/24,252NR12241      ,O ,15 ,E ,                ,James,
      9130 ,     2 ,   3 ,BRED       , 235 ,02/17/24,252NR12241      ,- ,15 ,L ,                ,James,
      9135 ,     4 ,   2 ,DRY        , 450 ,08/03/23,                ,  ,   ,  ,                ,,
      9135 ,    10 ,   2 ,CUDMV      , 479 ,09/01/23,                ,  ,   ,  ,                ,,
      9135 ,    11 ,   3 ,FRESH      ,   0 ,10/03/23,                ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,LAB        ,   3 ,10/06/23,PASTE E         ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,LAB        ,   4 ,10/07/23,PAST E          ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,LAB        ,   5 ,10/08/23,PASTE           ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,LAB        ,   6 ,10/09/23,PASTE           ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,METR       ,   6 ,10/09/23,                ,  ,   ,  ,                ,,
      9135 ,     3 ,   3 ,MOVE       ,  42 ,11/14/23,F003T004        ,  ,   ,  ,                ,,
      9135 ,     4 ,   3 ,MAST       ,  59 ,12/01/23,LF              ,  ,   ,  ,                ,,
      9135 ,     7 ,   3 ,LAB        ,  60 ,12/02/23,ER              ,  ,   ,  ,                ,,
      9135 ,     7 ,   3 ,MOVE       ,  77 ,12/19/23,F007T005        ,  ,   ,  ,                ,,
      9135 ,     5 ,   3 ,BRED       , 117 ,01/28/24,252NR12241      ,- ,15 ,L ,                ,James,
      9158 ,    11 ,   3 ,FRESH      ,   0 ,09/26/23,                ,  ,   ,  ,                ,,
      9158 ,     3 ,   3 ,LAB        ,   9 ,10/05/23,PASTE E         ,  ,   ,  ,                ,,
      9158 ,     3 ,   3 ,LAB        ,  12 ,10/08/23,PASTE           ,  ,   ,  ,                ,,
      9158 ,     3 ,   3 ,MOVE       ,  38 ,11/03/23,F003T004        ,  ,   ,  ,                ,,
      9158 ,     4 ,   3 ,OPEN       ,  72 ,12/07/23,29NR12241       ,O ,15 ,C ,                ,James,
      9158 ,     4 ,   3 ,LAB        ,  79 ,12/14/23,ER              ,  ,   ,  ,                ,,
      9158 ,     4 ,   3 ,PREG       ,  93 ,12/28/23,29NR12241       ,P ,15 ,A ,                ,James,
      9158 ,     4 ,   3 ,MAST       , 136 ,02/09/24,LF              ,  ,   ,  ,                ,,
      9163 ,     3 ,   3 ,MOVE       ,  50 ,07/08/23,F003T002        ,  ,   ,  ,                ,,
      9163 ,     2 ,   3 ,LAME       , 115 ,09/11/23,RF A            ,  ,   ,  ,                ,,
      9163 ,     2 ,   3 ,OPEN       , 123 ,09/19/23,528J5008        ,O ,15 ,A ,                ,James,
      9163 ,     2 ,   3 ,PREG       , 145 ,10/11/23,528J4887        ,P ,15 ,A ,                ,James,
      9181 ,     1 ,   2 ,DRY        , 341 ,07/21/23,                ,  ,   ,  ,                ,,
      9181 ,    10 ,   3 ,FRESH      ,   0 ,10/11/23,                ,  ,   ,  ,                ,,
      9181 ,     3 ,   3 ,RETAINP    ,   1 ,10/12/23,                ,  ,   ,  ,                ,,
      9181 ,     3 ,   3 ,METR       ,   2 ,10/13/23,                ,  ,   ,  ,                ,,
      9181 ,     3 ,   3 ,MOVE       ,  41 ,11/21/23,F003T004        ,  ,   ,  ,                ,,
      9181 ,     4 ,   3 ,LAB        ,  64 ,12/14/23,ER              ,  ,   ,  ,                ,,
      9181 ,     4 ,   3 ,BRED       ,  69 ,12/19/23,252NR12241      ,R ,15 ,E ,                ,James,
      9181 ,     4 ,   3 ,PREG       ,  70 ,12/20/23,252NR12241      ,P ,15 ,L ,                ,James,
      9181 ,     4 ,   3 ,LAB        ,  91 ,01/10/24,MASTALER        ,  ,   ,  ,                ,,
      9181 ,     4 ,   3 ,LAB        ,  92 ,01/11/24,ER              ,  ,   ,  ,                ,,
      9181 ,     4 ,   3 ,LAB        , 110 ,01/29/24,ER              ,  ,   ,  ,                ,,
      9188 ,    11 ,   3 ,FRESH      ,   0 ,08/23/23,                ,  ,   ,  ,                ,,
      9188 ,     3 ,   3 ,MAST       ,   1 ,08/24/23,ALLBLOOD        ,  ,   ,  ,                ,,
      9188 ,     7 ,   3 ,METR       ,   6 ,08/29/23,                ,  ,   ,  ,                ,,
      9188 ,     7 ,   3 ,MOVE       ,   9 ,09/01/23,F007T003        ,  ,   ,  ,                ,,
      9188 ,     5 ,   3 ,OPEN       ,  65 ,10/27/23,528J4887        ,O ,15 ,A ,                ,James,
      9188 ,     5 ,   3 ,OPEN       , 113 ,12/14/23,252NR12241      ,O ,15 ,L ,                ,James,
      9188 ,     5 ,   3 ,OPEN       , 136 ,01/06/24,252NR12241      ,O ,15 ,C ,                ,James,
      9188 ,     5 ,   3 ,BRED       , 174 ,02/13/24,252NR12241      ,- ,15 ,B ,                ,James,
      9194 ,     7 ,   3 ,LAB        ,  95 ,08/11/23,ERE             ,  ,   ,  ,                ,,
      9194 ,     7 ,   3 ,OPEN       , 102 ,08/18/23,29NR12195       ,O ,15 ,A ,                ,James,
      9194 ,     7 ,   3 ,MOVE       , 109 ,08/25/23,F007T005        ,  ,   ,  ,                ,,
      9194 ,     5 ,   3 ,OPEN       , 123 ,09/08/23,528J5008        ,O , 4 ,A ,                ,Relief,
      9194 ,     5 ,   3 ,OPEN       , 146 ,10/01/23,253MO7240       ,O ,15 ,A ,                ,James,
      9194 ,     5 ,   3 ,OPEN       , 166 ,10/21/23,11AN1504        ,O ,15 ,A ,                ,James,
      9194 ,     5 ,   3 ,OPEN       , 185 ,11/09/23,29NR12195       ,O ,15 ,A ,                ,James,
      9194 ,     5 ,   3 ,MOVE       , 187 ,11/11/23,F005T002        ,  ,   ,  ,                ,,
      9194 ,     2 ,   3 ,OPEN       , 203 ,11/27/23,29NR12241       ,O ,15 ,A ,                ,James,
      9194 ,     2 ,   3 ,OPEN       , 226 ,12/20/23,252NR12241      ,O ,15 ,E ,                ,James,
      9194 ,     2 ,   3 ,OPEN       , 250 ,01/13/24,252NR12241      ,O , 4 ,S ,                ,Relief,
      9194 ,     2 ,   3 ,MAST       , 263 ,01/26/24,LF              ,  ,   ,  ,                ,,
      9194 ,     7 ,   3 ,BRED       , 269 ,02/01/24,29NR12241       ,- , 4 ,A ,                ,Relief,
      9198 ,    11 ,   3 ,FRESH      ,   0 ,07/29/23,                ,  ,   ,  ,                ,,
      9198 ,     3 ,   3 ,LAB        ,  20 ,08/18/23,ERE             ,  ,   ,  ,                ,,
      9198 ,     3 ,   3 ,MOVE       ,  37 ,09/04/23,F003T001        ,  ,   ,  ,                ,,
      9198 ,     1 ,   3 ,OPEN       ,  52 ,09/19/23,528J5008        ,O ,15 ,A ,                ,James,
      9198 ,     1 ,   3 ,PREG       ,  94 ,10/31/23,11AN1504        ,P ,15 ,L ,                ,James,
      9198 ,     1 ,   3 ,LAME       , 136 ,12/12/23,LF W            ,  ,   ,  ,                ,,
      9198 ,     1 ,   3 ,LAME       , 184 ,01/29/24,LF W            ,  ,   ,  ,                ,,
      9203 ,     4 ,   2 ,DRY        , 349 ,11/24/23,                ,  ,   ,  ,                ,,
      9203 ,    10 ,   3 ,FRESH      ,   0 ,11/29/23,                ,  ,   ,  ,                ,,
      9203 ,     3 ,   3 ,LAB        ,  15 ,12/14/23,ER              ,  ,   ,  ,                ,,
      9203 ,     3 ,   3 ,MOVE       ,  40 ,01/08/24,F003T002        ,  ,   ,  ,                ,,
      9203 ,     2 ,   3 ,BRED       ,  56 ,01/24/24,253MO7240       ,- ,15 ,E ,                ,James,
      9212 ,     3 ,   3 ,MOVE       ,  55 ,07/15/23,F003T001        ,  ,   ,  ,                ,,
      9212 ,     1 ,   3 ,OPEN       , 100 ,08/29/23,29NR12195       ,O ,15 ,A ,                ,James,
      9212 ,     1 ,   3 ,OPEN       , 183 ,11/20/23,29NR12195       ,O ,15 ,L ,                ,James,
      9212 ,     1 ,   3 ,OPEN       , 205 ,12/12/23,253MO7240       ,O ,15 ,A ,                ,James,
      9212 ,     1 ,   3 ,OPEN       , 226 ,01/02/24,253MO7240       ,O ,15 ,E ,                ,James,
      9212 ,     1 ,   3 ,BRED       , 265 ,02/10/24,252NR12241      ,- ,15 ,B ,                ,James,
      9215 ,     4 ,   3 ,LAB        , 167 ,10/02/23,ERE             ,  ,   ,  ,                ,,
      9215 ,     4 ,   3 ,DRY        , 275 ,01/18/24,                ,  ,   ,  ,                ,,
      9215 ,    10 ,   3 ,CUDMV      , 309 ,02/21/24,                ,  ,   ,  ,                ,,
      9222 ,     3 ,   3 ,MOVE       ,  44 ,07/22/23,F003T001        ,  ,   ,  ,                ,,
      9222 ,     1 ,   3 ,OPEN       , 130 ,10/16/23,528J4887        ,O ,15 ,A ,                ,James,
      9222 ,     1 ,   3 ,PREG       , 152 ,11/07/23,29NR12195       ,P ,15 ,C ,                ,James,
      9228 ,     3 ,   3 ,MOVE       ,  58 ,07/08/23,F003T002        ,  ,   ,  ,                ,,
      9228 ,     2 ,   3 ,OPEN       ,  70 ,07/20/23,29NR12222       ,O ,15 ,C ,                ,James,
      9228 ,     2 ,   3 ,OPEN       ,  93 ,08/12/23,29NR12195       ,O ,15 ,A ,                ,James,
      9228 ,    50 ,   3 ,MOVE       , 106 ,08/25/23,F050T002        ,  ,   ,  ,                ,,
      9228 ,     2 ,   3 ,MOVE       , 106 ,08/25/23,F002T050        ,  ,   ,  ,                ,,
      9228 ,     2 ,   3 ,LAB        , 109 ,08/28/23,ERE             ,  ,   ,  ,                ,,
      9228 ,     2 ,   3 ,PREG       , 115 ,09/03/23,29NR12195       ,P ,15 ,- ,                ,James,
      9228 ,     2 ,   3 ,LAB        , 170 ,10/28/23,ERE             ,  ,   ,  ,                ,,
      9228 ,     2 ,   3 ,LAB        , 212 ,12/09/23,MASTALER        ,  ,   ,  ,                ,,
      9229 ,     2 ,   2 ,LAME       , 313 ,07/10/23,RR W            ,  ,   ,  ,                ,,
      9229 ,     2 ,   2 ,LAME       , 355 ,08/21/23,RR W            ,  ,   ,  ,                ,,
      9229 ,     2 ,   2 ,DRY        , 471 ,12/15/23,                ,  ,   ,  ,                ,,
      9229 ,    10 ,   2 ,CUDMV      , 498 ,01/11/24,                ,  ,   ,  ,                ,,
      9229 ,    11 ,   3 ,FRESH      ,   0 ,01/28/24,                ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,   3 ,01/31/24,RA              ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,   4 ,02/01/24,RA BOOST        ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,   6 ,02/03/24,RA              ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,  26 ,02/23/24,MASTALER        ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,  26 ,02/23/24,ER              ,  ,   ,  ,                ,,
      9229 ,     3 ,   3 ,LAB        ,  29 ,02/26/24,PASTE           ,  ,   ,  ,                ,,
      9301 ,    20 ,   0 ,CUDMV      , 804 ,11/22/23,                ,  ,   ,  ,                ,,
      9301 ,    11 ,   1 ,FRESH      ,   0 ,11/23/23,                ,  ,   ,  ,                ,,
      9301 ,     3 ,   1 ,MAST       ,   1 ,11/24/23,ALLBLOOD        ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,LAB        ,   3 ,11/26/23,AR              ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,LAB        ,   4 ,11/27/23,BOOSTER         ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,LAB        ,   6 ,11/29/23,ER              ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,METR       ,   6 ,11/29/23,                ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,LAB        ,   7 ,11/30/23,A               ,  ,   ,  ,                ,,
      9301 ,     7 ,   1 ,MOVE       ,  11 ,12/04/23,F007T003        ,  ,   ,  ,                ,,
      9301 ,     3 ,   1 ,LAME       ,  33 ,12/26/23,LR              ,  ,   ,  ,                ,,
      9301 ,     3 ,   1 ,MOVE       ,  46 ,01/08/24,F003T002        ,  ,   ,  ,                ,,
      9301 ,     2 ,   1 ,OPEN       ,  72 ,02/03/24,252NR12241      ,O ,15 ,C ,                ,James,
      9301 ,     2 ,   1 ,BRED       ,  99 ,03/01/24,252NR12241      ,- ,15 ,B ,                ,James,
      9302 ,    20 ,   1 ,FRESH      ,   0 ,09/05/23,                ,  ,   ,  ,                ,,
      9302 ,     3 ,   1 ,MOVE       ,  36 ,10/11/23,F003T001        ,  ,   ,  ,                ,,
      9302 ,     1 ,   1 ,OPEN       ,  68 ,11/12/23,29NR12195       ,O ,15 ,L ,                ,James,
      9302 ,     5 ,   1 ,OPEN       , 109 ,12/23/23,252NR12241      ,O ,15 ,C ,                ,James,
      9302 ,     5 ,   1 ,PREG       , 131 ,01/14/24,252NR12241      ,P , 4 ,A ,                ,Relief,
      9304 ,     3 ,   1 ,LAB        ,   0 ,09/25/23,PASTRE          ,  ,   ,  ,                ,,
      9304 ,    11 ,   1 ,FRESH      ,   0 ,09/25/23,                ,  ,   ,  ,                ,,
      9304 ,     3 ,   1 ,LAB        ,   1 ,09/26/23,PASTE           ,  ,   ,  ,                ,,
      9304 ,     3 ,   1 ,LAB        ,  26 ,10/21/23,RUMA            ,  ,   ,  ,                ,,
      9304 ,     3 ,   1 ,LAB        ,  28 ,10/23/23,EASE            ,  ,   ,  ,                ,,
      9304 ,     3 ,   1 ,MOVE       ,  39 ,11/03/23,F003T004        ,  ,   ,  ,                ,,
      9304 ,     4 ,   1 ,OPEN       ,  57 ,11/21/23,252NR12195      ,O ,15 ,L ,                ,James,
      9304 ,     4 ,   1 ,OPEN       ,  96 ,12/30/23,253MO7240       ,O ,15 ,C ,                ,James,
      9304 ,     4 ,   1 ,BRED       , 134 ,02/06/24,252NR12241      ,- ,15 ,B ,                ,James,
      9304 ,     4 ,   1 ,MOVE       , 157 ,02/29/24,F004T005        ,  ,   ,  ,                ,,
      9306 ,    20 ,   0 ,CUDMV      , 824 ,12/14/23,                ,  ,   ,  ,                ,,
      9306 ,    11 ,   1 ,FRESH      ,   0 ,01/16/24,                ,  ,   ,  ,                ,,
      9306 ,     3 ,   1 ,MAST       ,   2 ,01/18/24,LF RR           ,  ,   ,  ,                ,,
      9306 ,     7 ,   1 ,MOVE       ,   3 ,01/19/24,F007T001        ,  ,   ,  ,                ,,
      9306 ,     1 ,   1 ,LAB        ,   5 ,01/21/24,RA              ,  ,   ,  ,                ,,
      9307 ,    20 ,   0 ,CUDMV      , 802 ,11/22/23,                ,  ,   ,  ,                ,,
      9307 ,    11 ,   1 ,FRESH      ,   0 ,12/22/23,                ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,LAB        ,  11 ,01/02/24,R A             ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,LAB        ,  12 ,01/03/24,R               ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,LAB        ,  16 ,01/07/24,RA              ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,MAST       ,  17 ,01/08/24,LR              ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,LAB        ,  17 ,01/08/24,RA              ,  ,   ,  ,                ,,
      9307 ,     7 ,   1 ,LAB        ,  18 ,01/09/24,R A             ,  ,   ,  ,                ,,
      9307 ,     3 ,   1 ,MOVE       ,  41 ,02/01/24,F003T001        ,  ,   ,  ,                ,,
      9307 ,     1 ,   1 ,BRED       ,  51 ,02/11/24,252NR12241      ,- ,15 ,B ,                ,James,
      9307 ,     1 ,   1 ,LAME       ,  52 ,02/12/24,RR W            ,  ,   ,  ,                ,,
      9307 ,     1 ,   1 ,LAME       ,  67 ,02/27/24,RR W            ,  ,   ,  ,                ,,
      9311 ,    20 ,   0 ,CUDMV      , 719 ,08/31/23,                ,  ,   ,  ,                ,,
      9311 ,    11 ,   0 ,LAME       , 786 ,11/06/23,RR W            ,  ,   ,  ,                ,,
      9311 ,    11 ,   0 ,MAST       , 874 ,02/02/24,ALLBLOOD        ,  ,   ,  ,                ,,
      9311 ,     7 ,   1 ,FRESH      ,   0 ,02/02/24,                ,  ,   ,  ,                ,,
      9311 ,     3 ,   1 ,MAST       ,   2 ,02/04/24,BLOOD           ,  ,   ,  ,                ,,
      9311 ,     7 ,   1 ,MOVE       ,   7 ,02/09/24,F007T003        ,  ,   ,  ,                ,,
      9311 ,     3 ,   1 ,LAME       ,  10 ,02/12/24,LR RR W         ,  ,   ,  ,                ,,
      9311 ,     3 ,   1 ,LAB        ,  24 ,02/26/24,RA              ,  ,   ,  ,                ,,
      9312 ,    20 ,   0 ,CUDMV      , 739 ,09/20/23,                ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,MAST       ,   0 ,10/17/23,                ,  ,   ,  ,                ,,
      9312 ,    11 ,   1 ,FRESH      ,   0 ,10/17/23,                ,  ,   ,  ,                ,,
      9312 ,     7 ,   1 ,LAB        ,   2 ,10/19/23,EASE            ,  ,   ,  ,                ,,
      9312 ,     7 ,   1 ,LAB        ,   3 ,10/20/23,                ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,LAB        ,   4 ,10/21/23,RUMA            ,  ,   ,  ,                ,,
      9312 ,     7 ,   1 ,MOVE       ,   6 ,10/23/23,F007T003        ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,LAB        ,  25 ,11/11/23,AR              ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,LAB        ,  26 ,11/12/23,PASTE           ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,MOVE       ,  49 ,12/05/23,F003T004        ,  ,   ,  ,                ,,
      9312 ,     4 ,   1 ,OPEN       ,  54 ,12/10/23,252NR12241      ,O , 4 ,A ,                ,Relief,
      9312 ,     4 ,   1 ,LAME       ,  56 ,12/12/23,LR W            ,  ,   ,  ,                ,,
      9312 ,     4 ,   1 ,MOVE       ,  72 ,12/28/23,F004T003        ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,MOVE       ,  74 ,12/30/23,F003T004        ,  ,   ,  ,                ,,
      9312 ,     3 ,   1 ,OPEN       ,  74 ,12/30/23,252NR12241      ,O ,15 ,A ,                ,James,
      9312 ,     4 ,   1 ,OPEN       ,  94 ,01/19/24,29NR12241       ,O ,15 ,A ,                ,James,
      9312 ,     4 ,   1 ,BRED       , 119 ,02/13/24,29NR12241       ,- ,15 ,B ,                ,James,
